[2025-11-20 09:23:20] | TEST_CLI        | console_user         | SUCCESS    | Simulation de test de log
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:55] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:56] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:56] | LOGIN           | cat /etc/passwd      | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&amp;cat /etc/passwd&amp; | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com;cat /etc/passwd; | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&quot;&amp;cat /etc/passwd&amp;&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&quot;;cat /etc/passwd;&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&#039;&amp;cat /etc/passwd&amp;&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&#039;;cat /etc/passwd;&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | type %SYSTEMROOT%\win.ini | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&amp;type %SYSTEMROOT%\win.ini | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com|type %SYSTEMROOT%\win.ini | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&quot;&amp;type %SYSTEMROOT%\win.ini&amp;&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&quot;|type %SYSTEMROOT%\win.ini | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&#039;&amp;type %SYSTEMROOT%\win.ini&amp;&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&#039;|type %SYSTEMROOT%\win.ini | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | get-help             | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com;get-help | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&quot;;get-help | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com&#039;;get-help | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com;get-help # | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:56] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | LOGIN           | &quot;&#039;         | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | &lt;!--              | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | ]]&gt;               | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:07:57] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:07:57] | LOGIN           | zj 6799*1160 zj      | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zj{4630*5733}zj      | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zj${5725*2166}zj     | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zj#{5501*9133}zj     | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zj{#4421*3589}zj     | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zj{@2574*6861}zj     | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zj{{4842*8772}}zj    | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zj{{=3602*3682}}zj   | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zj&lt;%=5420*4967%&gt;zj | FAILURE    | Invalid credentials
[2025-11-20 14:07:57] | LOGIN           | zj#set($x=6548*8907)${x}zj | FAILURE    | Invalid credentials
